OrderID,CustomerID,OrderDate,ShipDate,ProductID,Quantity,Sales,Discount,ShippingCost,Region,Profit,ShippingMethod,PaymentType,OrderMonth,OrderYear,CustomerName,Segment,Country,ProductName,Category,SubCategory,ReturnStatus
ORD-00642,CUST-025,2023-06-02,2023-06-07,PROD-032,2,265.46,0.38,43.45,East,113.627903929944,First Class,Net Banking,6,2023,Customer 25,Consumer,Canada,Product 32,Technology,Chairs,Not Returned
ORD-00643,CUST-068,2023-05-22,2023-05-24,PROD-015,6,632.38,0.08,20.3,West,549.9696245242087,First Class,Cash on Delivery,5,2023,Customer 68,Corporate,USA,Product 15,Furniture,Binders,Not Returned
ORD-00644,CUST-010,2023-03-02,2023-03-07,PROD-016,9,580.31,0.07,44.13,East,496.64912970349826,Second Class,Credit Card,3,2023,Customer 10,Home Office,UK,Product 16,Office Supplies,Chairs,Not Returned
ORD-00645,CUST-067,2023-10-30,2023-10-31,PROD-022,2,836.17,0.13,8.97,East,722.3576009256888,Second Class,Net Banking,10,2023,Customer 67,Corporate,India,Product 22,Furniture,Phones,Not Returned
ORD-00646,CUST-018,2023-11-15,2023-11-17,PROD-028,2,907.97,0.18,39.96,South,692.8089505609995,Same Day,Debit Card,11,2023,Customer 18,Corporate,Canada,Product 28,Technology,Tables,Not Returned
ORD-00647,CUST-100,2023-08-10,2023-08-12,PROD-020,3,31.91,0.2,43.14,Central,-8.331093890089187,Standard Class,Cash on Delivery,8,2023,Customer 100,Consumer,USA,Product 20,Technology,Binders,Not Returned
ORD-00648,CUST-086,2023-05-18,2023-05-19,PROD-033,7,680.54,0.34,13.18,West,418.2715886222391,Standard Class,Net Banking,5,2023,Customer 86,Corporate,Germany,Product 33,Technology,Binders,Not Returned
ORD-00649,CUST-034,2023-09-02,2023-09-06,PROD-010,6,70.8,0.03,24.37,Central,38.52486541284357,Same Day,Net Banking,9,2023,Customer 34,Corporate,Germany,Product 10,Technology,Chairs,Not Returned
ORD-00650,CUST-008,2023-04-20,2023-04-24,PROD-040,8,557.88,0.02,12.45,South,531.6923146380238,First Class,Credit Card,4,2023,Customer 8,Corporate,India,Product 40,Furniture,Chairs,Not Returned
ORD-00651,CUST-040,2023-01-04,2023-01-08,PROD-032,8,301.88,0.2,36.8,South,198.34176287348072,Second Class,Debit Card,1,2023,Customer 40,Home Office,Germany,Product 32,Technology,Chairs,Not Returned
ORD-00652,CUST-083,2023-02-18,2023-02-22,PROD-050,6,320.64,0.35,29.09,South,173.67539526448806,First Class,Net Banking,2,2023,Customer 83,Corporate,USA,Product 50,Furniture,Storage,Not Returned
ORD-00653,CUST-042,2023-01-29,2023-02-02,PROD-033,3,365.9,0.1,33.59,South,314.43074482308117,Standard Class,Cash on Delivery,1,2023,Customer 42,Home Office,Canada,Product 33,Technology,Binders,Not Returned
ORD-00654,CUST-041,2023-10-03,2023-10-06,PROD-002,3,628.87,0.32,13.84,South,405.28275910961105,Standard Class,Net Banking,10,2023,Customer 41,Consumer,Canada,Product 2,Technology,Binders,Not Returned
ORD-00655,CUST-006,2023-09-24,2023-09-26,PROD-033,1,347.37,0.13,14.53,South,312.0941172247192,First Class,UPI,9,2023,Customer 6,Consumer,India,Product 33,Technology,Binders,Not Returned
ORD-00656,CUST-052,2023-11-27,2023-11-29,PROD-033,7,738.05,0.44,6.87,Central,410.8092677973105,Standard Class,Cash on Delivery,11,2023,Customer 52,Consumer,Canada,Product 33,Technology,Binders,Returned
ORD-00657,CUST-026,2023-01-30,2023-02-01,PROD-041,5,416.44,0.45,19.49,East,210.47255137311993,Second Class,Cash on Delivery,1,2023,Customer 26,Consumer,India,Product 41,Furniture,Chairs,Not Returned
ORD-00658,CUST-064,2023-08-23,2023-08-28,PROD-013,4,86.99,0.15,30.19,Central,48.51390353387665,Same Day,Net Banking,8,2023,Customer 64,Corporate,USA,Product 13,Technology,Phones,Not Returned
ORD-00659,CUST-098,2023-11-22,2023-11-25,PROD-030,4,788.08,0.11,43.61,West,683.0804774925195,First Class,Credit Card,11,2023,Customer 98,Home Office,Germany,Product 30,Technology,Phones,Not Returned
ORD-00660,CUST-059,2023-04-23,2023-04-28,PROD-033,4,300.04,0.21,35.01,Central,192.08566996068555,Second Class,Cash on Delivery,4,2023,Customer 59,Home Office,Germany,Product 33,Technology,Binders,Not Returned
ORD-00661,CUST-056,2023-12-10,2023-12-12,PROD-013,6,444.11,0.12,24.59,South,355.0226208106361,Second Class,UPI,12,2023,Customer 56,Home Office,Germany,Product 13,Technology,Phones,Not Returned
ORD-00662,CUST-059,2023-06-17,2023-06-18,PROD-026,8,691.74,0.34,47.89,Central,401.1097380342808,Standard Class,Credit Card,6,2023,Customer 59,Home Office,Germany,Product 26,Technology,Storage,Not Returned
ORD-00663,CUST-070,2023-07-10,2023-07-12,PROD-022,8,345.81,0.41,37.37,East,166.97933146964562,Second Class,Credit Card,7,2023,Customer 70,Consumer,Canada,Product 22,Furniture,Phones,Not Returned
ORD-00664,CUST-033,2023-12-05,2023-12-06,PROD-039,5,75.45,0.34,46.86,West,-14.320711248125736,First Class,Credit Card,12,2023,Customer 33,Corporate,UK,Product 39,Technology,Phones,Not Returned
ORD-00665,CUST-053,2023-06-27,2023-07-02,PROD-002,6,386.44,0.41,28.74,Central,199.48299239318612,Second Class,Cash on Delivery,6,2023,Customer 53,Corporate,USA,Product 2,Technology,Binders,Returned
ORD-00666,CUST-022,2023-07-30,2023-08-02,PROD-038,4,945.56,0.2,16.65,East,756.7334713341368,Same Day,Credit Card,7,2023,Customer 22,Consumer,India,Product 38,Furniture,Binders,Not Returned
ORD-00667,CUST-021,2023-01-15,2023-01-19,PROD-039,9,648.9,0.08,7.38,Central,591.1220739062478,Second Class,Net Banking,1,2023,Customer 21,Consumer,India,Product 39,Technology,Phones,Not Returned
ORD-00668,CUST-070,2023-02-08,2023-02-09,PROD-026,8,678.05,0.37,37.67,West,386.5746454102472,Second Class,Credit Card,2,2023,Customer 70,Consumer,Canada,Product 26,Technology,Storage,Not Returned
ORD-00669,CUST-070,2023-03-12,2023-03-15,PROD-046,1,639.64,0.18,10.46,Central,507.86319551316376,Same Day,UPI,3,2023,Customer 70,Consumer,Canada,Product 46,Office Supplies,Phones,Not Returned
ORD-00670,CUST-004,2023-06-27,2023-07-01,PROD-050,2,215.01,0.34,18.62,South,132.2717170455156,Second Class,Debit Card,6,2023,Customer 4,Home Office,USA,Product 50,Furniture,Storage,Not Returned
ORD-00671,CUST-094,2023-06-12,2023-06-14,PROD-015,9,429.97,0.14,28.96,Central,332.5558722676196,Second Class,UPI,6,2023,Customer 94,Home Office,India,Product 15,Furniture,Binders,Not Returned
ORD-00672,CUST-075,2023-12-09,2023-12-11,PROD-034,8,755.92,0.04,30.4,East,713.7471592059925,Standard Class,Cash on Delivery,12,2023,Customer 75,Corporate,Canada,Product 34,Furniture,Chairs,Not Returned
ORD-00673,CUST-062,2023-04-15,2023-04-16,PROD-042,3,119.35,0.5,32.03,Central,46.978597477143566,First Class,Credit Card,4,2023,Customer 62,Consumer,Germany,Product 42,Office Supplies,Binders,Not Returned
ORD-00674,CUST-062,2023-04-04,2023-04-06,PROD-044,8,292.3,0.08,12.48,East,259.0035079866179,Standard Class,Credit Card,4,2023,Customer 62,Consumer,Germany,Product 44,Technology,Phones,Not Returned
ORD-00675,CUST-094,2023-09-06,2023-09-08,PROD-049,1,290.79,0.49,22.09,West,126.09774911923357,First Class,Net Banking,9,2023,Customer 94,Home Office,India,Product 49,Office Supplies,Tables,Not Returned
ORD-00676,CUST-095,2023-05-25,2023-05-27,PROD-040,4,443.38,0.49,32.77,Central,203.66039808241558,Same Day,Credit Card,5,2023,Customer 95,Consumer,USA,Product 40,Furniture,Chairs,Not Returned
ORD-00677,CUST-024,2023-06-24,2023-06-29,PROD-011,3,980.76,0.4,48.64,West,550.7639850222732,Same Day,UPI,6,2023,Customer 24,Corporate,India,Product 11,Technology,Chairs,Not Returned
ORD-00678,CUST-055,2023-12-11,2023-12-16,PROD-003,6,86.15,0.33,37.74,West,11.920582689405837,Same Day,Cash on Delivery,12,2023,Customer 55,Corporate,Germany,Product 3,Office Supplies,Chairs,Not Returned
ORD-00679,CUST-009,2023-03-15,2023-03-20,PROD-006,7,528.33,0.29,46.52,Central,323.328748668633,First Class,Debit Card,3,2023,Customer 9,Home Office,Canada,Product 6,Office Supplies,Binders,Not Returned
ORD-00680,CUST-003,2023-03-16,2023-03-20,PROD-009,4,195.78,0.43,39.3,East,59.07112565316706,First Class,Credit Card,3,2023,Customer 3,Home Office,India,Product 9,Technology,Phones,Not Returned
ORD-00681,CUST-031,2023-06-25,2023-06-27,PROD-006,7,971.26,0.14,31.63,West,807.7442493833405,First Class,Debit Card,6,2023,Customer 31,Corporate,USA,Product 6,Office Supplies,Binders,Not Returned
ORD-00682,CUST-040,2023-03-02,2023-03-07,PROD-009,9,131.04,0.23,13.64,West,93.9270788345689,Same Day,Credit Card,3,2023,Customer 40,Home Office,Germany,Product 9,Technology,Phones,Not Returned
ORD-00683,CUST-036,2023-06-23,2023-06-26,PROD-039,2,415.53,0.31,35.0,Central,238.21644362138724,First Class,Cash on Delivery,6,2023,Customer 36,Corporate,India,Product 39,Technology,Phones,Not Returned
ORD-00684,CUST-024,2023-10-24,2023-10-27,PROD-031,3,743.13,0.21,33.05,Central,549.4707109518386,Second Class,UPI,10,2023,Customer 24,Corporate,India,Product 31,Technology,Storage,Not Returned
ORD-00685,CUST-095,2023-04-21,2023-04-26,PROD-032,5,710.46,0.21,32.11,Central,515.6808608241865,Standard Class,Cash on Delivery,4,2023,Customer 95,Consumer,USA,Product 32,Technology,Chairs,Not Returned
ORD-00686,CUST-006,2023-08-19,2023-08-23,PROD-041,3,434.27,0.17,27.04,Central,324.4161018975616,Same Day,Debit Card,8,2023,Customer 6,Consumer,India,Product 41,Furniture,Chairs,Not Returned
ORD-00687,CUST-066,2023-06-25,2023-06-30,PROD-050,8,359.59,0.28,28.79,Central,235.62497060226298,Standard Class,Credit Card,6,2023,Customer 66,Corporate,USA,Product 50,Furniture,Storage,Not Returned
ORD-00688,CUST-084,2023-08-31,2023-09-05,PROD-012,8,409.66,0.43,20.05,South,206.12137933321722,Second Class,Debit Card,8,2023,Customer 84,Consumer,USA,Product 12,Furniture,Phones,Not Returned
ORD-00689,CUST-092,2023-08-10,2023-08-13,PROD-008,8,278.99,0.1,28.37,Central,219.71274043967702,First Class,UPI,8,2023,Customer 92,Consumer,USA,Product 8,Technology,Storage,Not Returned
ORD-00690,CUST-075,2023-03-07,2023-03-10,PROD-008,9,221.23,0.47,13.89,East,87.08878272052685,Standard Class,Cash on Delivery,3,2023,Customer 75,Corporate,Canada,Product 8,Technology,Storage,Not Returned
ORD-00691,CUST-004,2023-08-11,2023-08-16,PROD-050,4,493.38,0.34,41.23,West,286.2707020972466,Second Class,Debit Card,8,2023,Customer 4,Home Office,USA,Product 50,Furniture,Storage,Not Returned
ORD-00692,CUST-079,2023-01-29,2023-01-30,PROD-028,5,283.16,0.41,13.36,East,153.26166680155353,Second Class,Debit Card,1,2023,Customer 79,Home Office,Germany,Product 28,Technology,Tables,Not Returned
ORD-00693,CUST-006,2023-11-10,2023-11-13,PROD-020,5,301.71,0.28,8.82,East,201.12160749966836,Standard Class,UPI,11,2023,Customer 6,Consumer,India,Product 20,Technology,Binders,Not Returned
ORD-00694,CUST-094,2023-05-14,2023-05-16,PROD-047,8,663.62,0.39,24.63,South,378.28805702317527,Same Day,Credit Card,5,2023,Customer 94,Home Office,India,Product 47,Technology,Phones,Not Returned
ORD-00695,CUST-051,2023-11-23,2023-11-25,PROD-007,7,969.17,0.01,34.62,Central,926.6612488050345,Standard Class,Debit Card,11,2023,Customer 51,Corporate,UK,Product 7,Office Supplies,Storage,Not Returned
ORD-00696,CUST-062,2023-03-14,2023-03-16,PROD-011,9,611.56,0.41,24.7,West,327.97171851090656,Same Day,UPI,3,2023,Customer 62,Consumer,Germany,Product 11,Technology,Chairs,Not Returned
ORD-00697,CUST-057,2023-11-07,2023-11-10,PROD-020,8,95.44,0.02,17.45,East,61.3185745599822,First Class,Credit Card,11,2023,Customer 57,Home Office,Germany,Product 20,Technology,Binders,Not Returned
ORD-00698,CUST-066,2023-01-25,2023-01-30,PROD-016,2,94.07,0.44,30.12,Central,40.614944326868155,Same Day,Credit Card,1,2023,Customer 66,Corporate,USA,Product 16,Office Supplies,Chairs,Not Returned
ORD-00699,CUST-079,2023-02-19,2023-02-21,PROD-004,4,952.39,0.5,20.62,Central,449.2422729528973,First Class,Cash on Delivery,2,2023,Customer 79,Home Office,Germany,Product 4,Office Supplies,Tables,Not Returned
ORD-00700,CUST-075,2023-08-10,2023-08-15,PROD-006,6,311.34,0.15,46.98,South,216.69139896813107,Standard Class,UPI,8,2023,Customer 75,Corporate,Canada,Product 6,Office Supplies,Binders,Not Returned
ORD-00701,CUST-008,2023-08-23,2023-08-24,PROD-022,2,110.23,0.11,46.52,South,61.69309735020314,First Class,Credit Card,8,2023,Customer 8,Corporate,India,Product 22,Furniture,Phones,Not Returned
ORD-00702,CUST-026,2023-05-29,2023-06-02,PROD-026,7,607.06,0.38,27.61,South,384.0577518757048,Second Class,Cash on Delivery,5,2023,Customer 26,Consumer,India,Product 26,Technology,Storage,Not Returned
ORD-00703,CUST-051,2023-01-02,2023-01-06,PROD-003,3,631.18,0.13,19.75,West,516.9317355011112,First Class,Net Banking,1,2023,Customer 51,Corporate,UK,Product 3,Office Supplies,Chairs,Not Returned
ORD-00704,CUST-045,2023-01-09,2023-01-13,PROD-041,3,655.53,0.43,38.17,East,339.9803721372651,Same Day,UPI,1,2023,Customer 45,Consumer,Germany,Product 41,Furniture,Chairs,Not Returned
ORD-00705,CUST-044,2023-05-18,2023-05-21,PROD-042,2,282.05,0.05,6.65,South,254.22197714705896,Same Day,Net Banking,5,2023,Customer 44,Consumer,Canada,Product 42,Office Supplies,Binders,Not Returned
ORD-00706,CUST-005,2023-09-16,2023-09-21,PROD-014,8,34.81,0.06,26.36,South,0.9734969542328944,Same Day,Credit Card,9,2023,Customer 5,Consumer,India,Product 14,Office Supplies,Phones,Returned
ORD-00707,CUST-070,2023-12-19,2023-12-23,PROD-011,6,965.72,0.49,20.13,South,465.1850797899321,First Class,UPI,12,2023,Customer 70,Consumer,Canada,Product 11,Technology,Chairs,Not Returned
ORD-00708,CUST-026,2023-04-29,2023-04-30,PROD-018,1,265.88,0.34,46.42,East,117.80425032199412,Same Day,Cash on Delivery,4,2023,Customer 26,Consumer,India,Product 18,Office Supplies,Phones,Not Returned
ORD-00709,CUST-068,2023-03-02,2023-03-07,PROD-012,1,682.51,0.42,5.54,East,389.9028863821534,Same Day,Credit Card,3,2023,Customer 68,Corporate,USA,Product 12,Furniture,Phones,Not Returned
ORD-00710,CUST-019,2023-05-31,2023-06-04,PROD-023,7,712.5,0.16,29.88,South,553.8749731295177,Second Class,UPI,5,2023,Customer 19,Corporate,India,Product 23,Technology,Chairs,Not Returned
ORD-00711,CUST-084,2023-12-17,2023-12-18,PROD-012,8,617.81,0.34,38.33,South,378.89267566511865,First Class,UPI,12,2023,Customer 84,Consumer,USA,Product 12,Furniture,Phones,Not Returned
ORD-00712,CUST-097,2023-06-17,2023-06-22,PROD-013,5,326.65,0.3,26.83,Central,202.37502936033374,Second Class,Net Banking,6,2023,Customer 97,Consumer,UK,Product 13,Technology,Phones,Not Returned
ORD-00713,CUST-020,2023-11-09,2023-11-10,PROD-025,5,285.67,0.3,8.84,South,195.35334972901438,Same Day,Credit Card,11,2023,Customer 20,Corporate,Germany,Product 25,Furniture,Chairs,Not Returned
ORD-00714,CUST-012,2023-08-16,2023-08-19,PROD-045,4,605.71,0.34,48.76,West,346.3467138805378,Same Day,Cash on Delivery,8,2023,Customer 12,Home Office,USA,Product 45,Office Supplies,Storage,Returned
ORD-00715,CUST-047,2023-04-09,2023-04-11,PROD-019,6,868.77,0.29,28.31,West,584.8446606578825,Same Day,Cash on Delivery,4,2023,Customer 47,Corporate,India,Product 19,Technology,Chairs,Not Returned
ORD-00716,CUST-001,2023-11-06,2023-11-11,PROD-046,6,947.8,0.21,32.64,South,718.9976390516732,First Class,Credit Card,11,2023,Customer 1,Home Office,Germany,Product 46,Office Supplies,Phones,Not Returned
ORD-00717,CUST-090,2023-05-26,2023-05-28,PROD-036,3,123.79,0.14,15.65,East,79.16889367594175,Standard Class,Credit Card,5,2023,Customer 90,Consumer,USA,Product 36,Technology,Chairs,Not Returned
ORD-00718,CUST-014,2023-02-24,2023-02-26,PROD-045,9,171.73,0.38,26.76,Central,76.13269565586664,Same Day,Debit Card,2,2023,Customer 14,Home Office,USA,Product 45,Office Supplies,Storage,Not Returned
ORD-00719,CUST-064,2023-03-14,2023-03-17,PROD-008,7,945.84,0.11,24.31,East,808.8914648612155,Same Day,Net Banking,3,2023,Customer 64,Corporate,USA,Product 8,Technology,Storage,Not Returned
ORD-00720,CUST-038,2023-09-27,2023-09-29,PROD-029,1,741.8,0.35,8.37,South,464.8943118940898,Same Day,Credit Card,9,2023,Customer 38,Home Office,Germany,Product 29,Office Supplies,Tables,Not Returned
ORD-00721,CUST-037,2023-08-05,2023-08-08,PROD-032,7,885.33,0.12,9.78,West,748.2120175937437,Same Day,Credit Card,8,2023,Customer 37,Home Office,USA,Product 32,Technology,Chairs,Not Returned
ORD-00722,CUST-011,2023-01-03,2023-01-06,PROD-044,5,218.58,0.31,42.69,Central,121.5234658948,First Class,Debit Card,1,2023,Customer 11,Home Office,UK,Product 44,Technology,Phones,Not Returned
ORD-00723,CUST-100,2023-12-25,2023-12-28,PROD-018,5,595.83,0.37,15.79,East,352.7175124684623,Standard Class,Debit Card,12,2023,Customer 100,Consumer,USA,Product 18,Office Supplies,Phones,Not Returned
ORD-00724,CUST-077,2023-09-01,2023-09-04,PROD-006,2,707.12,0.11,13.77,East,627.2005605516356,Standard Class,UPI,9,2023,Customer 77,Corporate,India,Product 6,Office Supplies,Binders,Not Returned
ORD-00725,CUST-003,2023-06-04,2023-06-09,PROD-018,4,686.51,0.03,27.72,South,648.8826232139428,Standard Class,Cash on Delivery,6,2023,Customer 3,Home Office,India,Product 18,Office Supplies,Phones,Not Returned
ORD-00726,CUST-033,2023-10-08,2023-10-10,PROD-019,6,419.99,0.07,39.59,Central,338.140702934835,Same Day,Net Banking,10,2023,Customer 33,Corporate,UK,Product 19,Technology,Chairs,Not Returned
ORD-00727,CUST-006,2023-06-06,2023-06-08,PROD-022,7,35.09,0.3,7.79,West,5.888887643271547,Same Day,UPI,6,2023,Customer 6,Consumer,India,Product 22,Furniture,Phones,Returned
ORD-00728,CUST-050,2023-12-24,2023-12-28,PROD-037,5,591.27,0.42,30.96,South,337.5816295935569,Standard Class,Credit Card,12,2023,Customer 50,Corporate,UK,Product 37,Office Supplies,Storage,Not Returned
ORD-00729,CUST-010,2023-10-09,2023-10-14,PROD-032,9,268.04,0.02,10.36,Central,269.82845941927144,Standard Class,Debit Card,10,2023,Customer 10,Home Office,UK,Product 32,Technology,Chairs,Returned
ORD-00730,CUST-005,2023-02-04,2023-02-09,PROD-041,3,461.25,0.37,6.64,East,283.63231486671896,Same Day,Cash on Delivery,2,2023,Customer 5,Consumer,India,Product 41,Furniture,Chairs,Not Returned
ORD-00731,CUST-023,2023-07-17,2023-07-21,PROD-003,1,958.43,0.17,7.37,South,790.7006310641733,Same Day,UPI,7,2023,Customer 23,Corporate,USA,Product 3,Office Supplies,Chairs,Not Returned
ORD-00732,CUST-010,2023-08-09,2023-08-12,PROD-028,4,411.05,0.24,42.54,East,263.5495359705281,Second Class,Cash on Delivery,8,2023,Customer 10,Home Office,UK,Product 28,Technology,Tables,Not Returned
ORD-00733,CUST-044,2023-07-11,2023-07-15,PROD-010,9,843.01,0.46,10.31,East,449.23892714200343,Second Class,Debit Card,7,2023,Customer 44,Consumer,Canada,Product 10,Technology,Chairs,Returned
ORD-00734,CUST-002,2023-09-19,2023-09-21,PROD-035,4,204.77,0.17,7.03,South,155.7572809927753,Second Class,UPI,9,2023,Customer 2,Consumer,India,Product 35,Furniture,Binders,Not Returned
ORD-00735,CUST-013,2023-12-08,2023-12-13,PROD-029,2,679.01,0.23,24.71,South,477.8041623570162,Standard Class,UPI,12,2023,Customer 13,Consumer,Germany,Product 29,Office Supplies,Tables,Not Returned
ORD-00736,CUST-040,2023-08-31,2023-09-01,PROD-015,5,977.47,0.01,42.98,South,911.4997421348894,First Class,Cash on Delivery,8,2023,Customer 40,Home Office,Germany,Product 15,Furniture,Binders,Not Returned
ORD-00737,CUST-002,2023-02-27,2023-03-03,PROD-033,3,119.86,0.04,16.81,South,98.46652747850585,Same Day,Debit Card,2,2023,Customer 2,Consumer,India,Product 33,Technology,Binders,Not Returned
ORD-00738,CUST-084,2023-08-09,2023-08-12,PROD-007,9,28.15,0.13,23.98,South,-10.80017235502588,Second Class,Credit Card,8,2023,Customer 84,Consumer,USA,Product 7,Office Supplies,Storage,Returned
ORD-00739,CUST-065,2023-04-25,2023-04-30,PROD-012,4,444.91,0.01,6.8,East,432.98812535086466,First Class,UPI,4,2023,Customer 65,Corporate,USA,Product 12,Furniture,Phones,Not Returned
ORD-00740,CUST-063,2023-11-19,2023-11-22,PROD-049,6,110.77,0.32,25.21,West,39.36698960567135,Same Day,Credit Card,11,2023,Customer 63,Corporate,USA,Product 49,Office Supplies,Tables,Not Returned
ORD-00741,CUST-073,2023-09-10,2023-09-14,PROD-030,2,753.42,0.21,30.99,West,556.3882607749802,First Class,Debit Card,9,2023,Customer 73,Corporate,India,Product 30,Technology,Phones,Not Returned
ORD-00742,CUST-017,2023-11-26,2023-11-30,PROD-021,6,916.26,0.27,30.69,South,646.7114530641318,Standard Class,UPI,11,2023,Customer 17,Corporate,USA,Product 21,Furniture,Binders,Not Returned
ORD-00743,CUST-009,2023-03-10,2023-03-12,PROD-031,3,445.34,0.09,19.96,East,387.77420547640105,Standard Class,UPI,3,2023,Customer 9,Home Office,Canada,Product 31,Technology,Storage,Not Returned
